Timestamp,Transaction ID,Traffic Volume (Mbps),Number of Active Users,Network Slice ID,Requested Bandwidth (Mbps),Actual Bandwidth Allocated (Mbps),Latency (ms),Congestion Level,Queue Length (Packets),Transaction Success (1/0)
2025-01-10 22:06:25,TX07764,683,852356,Slice-1,717,707,391,Medium,204,0
2025-01-04 20:11:22,TX07765,780,742836,Slice-1,827,826,202,Low,230,0
2025-01-29 21:09:31,TX07766,484,849294,Slice-1,505,501,399,Low,1,0
2025-01-16 12:14:54,TX07767,60,668645,Slice-1,83,71,17,Medium,426,0
2025-01-16 07:49:14,TX07768,157,474363,Slice-3,193,181,265,Medium,99,1
2025-01-09 10:59:51,TX07769,134,478215,Slice-3,145,127,463,Medium,343,0
2025-01-02 17:08:02,TX07770,310,12273,Slice-3,337,322,302,Low,38,0
2025-01-11 21:43:02,TX07771,311,619119,Slice-1,334,316,355,Low,260,0
2025-01-14 07:25:28,TX07772,872,579084,Slice-2,898,887,210,High,475,0
2025-01-14 16:18:05,TX07773,663,478845,Slice-2,673,661,242,Low,149,1
2025-01-17 15:48:17,TX07774,235,521325,Slice-1,253,252,223,Medium,55,1
2025-01-23 02:01:51,TX07775,176,457571,Slice-1,214,205,88,Low,330,1
2025-01-19 10:40:44,TX07776,772,697966,Slice-1,787,771,462,High,174,0
2025-01-21 13:26:41,TX07777,411,689152,Slice-3,457,440,155,Low,394,1
2025-01-02 22:57:19,TX07778,487,318345,Slice-1,501,494,281,Medium,238,1
2025-01-23 20:23:56,TX07779,370,880523,Slice-1,413,409,217,Low,234,1
2025-01-11 21:58:41,TX07780,642,572334,Slice-1,691,684,456,High,475,0
2025-01-12 03:14:59,TX07781,699,667731,Slice-2,718,702,293,Low,41,1
2025-01-20 01:46:51,TX07782,882,896304,Slice-2,925,921,409,Low,23,0
2025-01-12 00:06:56,TX07783,347,849301,Slice-1,387,380,292,Low,437,1
2025-01-29 16:05:18,TX07784,153,664016,Slice-1,165,153,248,Medium,391,1
2025-01-04 00:35:02,TX07785,803,362577,Slice-2,845,829,50,Medium,409,1
2025-01-04 20:12:31,TX07786,753,773688,Slice-1,798,796,491,Low,87,0
2025-01-12 20:44:17,TX07787,513,800683,Slice-3,550,535,278,High,25,0
2025-01-03 20:22:31,TX07788,737,351710,Slice-1,760,745,450,Low,223,0
2025-01-05 11:56:49,TX07789,871,101257,Slice-2,885,871,27,High,252,0
2025-01-29 21:22:06,TX07790,430,498389,Slice-1,465,461,197,Low,438,1
2025-01-14 15:55:33,TX07791,795,916795,Slice-2,824,820,124,Medium,105,0
2025-01-27 06:54:51,TX07792,647,900504,Slice-3,675,664,344,Low,158,0
2025-01-10 07:55:32,TX07793,43,881503,Slice-2,58,39,461,Medium,449,0
2025-01-16 09:27:15,TX07794,213,879386,Slice-2,240,235,217,Medium,276,1
2025-01-14 11:38:00,TX07795,682,932468,Slice-1,709,692,235,Low,200,0
2025-01-27 19:30:39,TX07796,235,750035,Slice-3,247,230,228,Low,236,0
2025-01-25 17:51:48,TX07797,938,873286,Slice-2,974,965,387,Low,180,0
2025-01-12 09:24:18,TX07798,323,854377,Slice-1,369,357,48,Medium,241,1
2025-01-19 05:10:03,TX07799,124,891180,Slice-1,157,155,329,Medium,426,0
2025-01-08 14:29:50,TX07800,608,223758,Slice-2,650,647,158,Medium,256,1
2025-01-24 14:37:04,TX07801,489,886570,Slice-2,504,492,187,High,28,0
2025-01-04 10:51:05,TX07802,60,922043,Slice-1,103,85,383,High,486,0
2025-01-29 11:52:13,TX07803,858,169048,Slice-2,879,876,4,High,229,0
2025-01-06 16:16:10,TX07804,43,908256,Slice-1,76,70,427,Low,38,0
2025-01-27 20:29:51,TX07805,792,602462,Slice-1,836,836,43,Medium,378,1
2025-01-18 01:10:58,TX07806,743,508905,Slice-2,761,761,4,High,124,0
2025-01-17 13:17:23,TX07807,257,121305,Slice-2,267,264,167,Medium,197,0
2025-01-13 00:30:15,TX07808,747,875903,Slice-2,783,779,400,Low,194,0
2025-01-15 09:45:11,TX07809,55,127708,Slice-1,80,67,75,Medium,179,1
2025-01-29 18:37:12,TX07810,630,725725,Slice-2,659,642,100,Low,36,1
2025-01-28 21:57:47,TX07811,827,424902,Slice-1,839,832,138,Low,224,0
2025-01-21 19:03:09,TX07812,118,802292,Slice-3,144,140,343,Medium,445,0
2025-01-06 06:20:00,TX07813,547,730967,Slice-3,588,586,88,Medium,202,1
2025-01-26 18:38:30,TX07814,241,519185,Slice-2,271,267,199,Low,480,0
2025-01-13 01:27:18,TX07815,603,280035,Slice-2,619,619,360,Medium,476,0
2025-01-01 05:23:47,TX07816,840,58931,Slice-2,887,884,487,High,350,0
2025-01-09 22:58:09,TX07817,132,99516,Slice-1,158,145,106,High,4,0
2025-01-07 05:23:29,TX07818,143,761686,Slice-1,189,171,257,Low,414,1
2025-01-09 20:57:59,TX07819,504,586952,Slice-1,549,537,118,Low,173,1
2025-01-15 20:40:20,TX07820,488,284463,Slice-1,529,524,367,Low,206,0
2025-01-18 19:50:35,TX07821,629,606230,Slice-2,667,665,8,Low,244,1
2025-01-04 12:46:19,TX07822,369,325021,Slice-2,414,414,150,Medium,125,1
2025-01-29 15:02:29,TX07823,21,428219,Slice-3,56,55,122,Low,285,1
2025-01-07 10:02:51,TX07824,336,290183,Slice-3,358,343,60,High,403,0
2025-01-08 14:46:26,TX07825,450,361166,Slice-1,467,453,154,Medium,80,1
2025-01-09 18:53:24,TX07826,157,313971,Slice-1,188,172,27,Low,167,1
2025-01-05 06:40:28,TX07827,803,411478,Slice-1,826,813,292,Medium,296,1
2025-01-30 22:16:17,TX07828,69,692553,Slice-1,94,93,455,Medium,412,0
2025-01-06 19:02:37,TX07829,579,354309,Slice-1,600,588,263,Medium,300,1
2025-01-19 17:20:15,TX07830,767,6813,Slice-2,799,784,484,Medium,27,0
2025-01-06 04:05:38,TX07831,851,591769,Slice-2,866,855,407,High,174,0
2025-01-16 08:22:20,TX07832,308,941633,Slice-3,335,326,188,Low,20,1
2025-01-10 15:02:44,TX07833,962,740713,Slice-2,981,975,441,Low,452,0
2025-01-23 15:08:12,TX07834,560,966715,Slice-2,589,573,173,Low,298,0
2025-01-04 19:08:04,TX07835,625,133846,Slice-1,660,653,284,Low,281,1
2025-01-05 02:33:17,TX07836,930,398101,Slice-3,962,956,484,Low,321,0
2025-01-12 15:14:37,TX07837,281,590092,Slice-1,300,290,112,High,89,0
2025-01-20 22:30:41,TX07838,108,224764,Slice-3,155,143,242,Medium,484,1
2025-01-28 21:56:15,TX07839,652,251942,Slice-3,680,670,236,High,430,0
2025-01-28 16:55:11,TX07840,968,972601,Slice-1,1001,985,476,High,344,0
2025-01-10 19:29:51,TX07841,361,351767,Slice-2,401,384,189,Low,358,0
2025-01-22 15:31:08,TX07842,687,15660,Slice-3,708,704,131,Medium,60,1
2025-01-18 08:28:18,TX07843,694,16329,Slice-3,727,724,329,Low,8,0
2025-01-11 11:22:22,TX07844,361,978207,Slice-3,393,379,409,High,374,0
2025-01-27 07:10:43,TX07845,162,952915,Slice-2,198,184,105,Medium,472,1
2025-01-30 23:54:57,TX07846,956,86565,Slice-3,1003,988,323,Low,47,0
2025-01-16 06:42:23,TX07847,48,633009,Slice-1,61,61,231,Medium,241,1
2025-01-16 04:12:58,TX07848,326,938008,Slice-2,356,348,274,Low,297,0
2025-01-27 06:40:54,TX07849,892,201531,Slice-2,905,890,485,Low,195,0
2025-01-14 03:58:17,TX07850,61,511933,Slice-2,99,88,58,High,445,0
2025-01-09 17:45:00,TX07851,700,896565,Slice-2,729,710,409,Medium,116,0
2025-01-10 17:15:32,TX07852,172,918274,Slice-2,195,190,13,High,469,0
2025-01-10 04:38:45,TX07853,839,14014,Slice-1,860,852,110,High,377,0
2025-01-17 09:14:27,TX07854,635,33181,Slice-3,657,657,111,Low,480,1
2025-01-05 22:22:51,TX07855,941,69582,Slice-2,970,969,8,Medium,120,1
2025-01-12 01:02:03,TX07856,527,828525,Slice-3,568,565,175,Low,45,1
2025-01-27 09:19:45,TX07857,280,833097,Slice-1,307,288,241,Medium,496,0
2025-01-03 02:08:45,TX07858,159,333395,Slice-2,178,174,97,Low,323,1
2025-01-16 19:05:08,TX07859,156,760357,Slice-1,198,190,271,Low,414,1
2025-01-20 02:22:05,TX07860,113,968055,Slice-2,130,112,426,Low,322,0
2025-01-03 04:24:21,TX07861,829,232117,Slice-3,865,865,146,Low,369,0
2025-01-12 17:48:29,TX07862,569,191539,Slice-3,590,584,458,Medium,296,0
2025-01-05 22:47:17,TX07863,166,54504,Slice-2,182,175,331,Low,304,0
2025-01-23 00:48:22,TX07864,770,599736,Slice-2,787,786,26,Low,398,1
2025-01-05 18:04:48,TX07865,648,88912,Slice-2,682,680,482,Low,35,0
2025-01-11 05:13:14,TX07866,996,984494,Slice-2,1010,1000,230,High,210,0
2025-01-29 02:31:58,TX07867,107,954251,Slice-2,150,148,399,Medium,170,0
2025-01-10 10:23:32,TX07868,521,583938,Slice-1,563,558,118,Low,61,1
2025-01-24 14:50:43,TX07869,112,847417,Slice-1,152,151,426,Low,263,0
2025-01-21 01:43:15,TX07870,123,124327,Slice-1,135,119,47,Low,130,1
2025-01-27 19:25:27,TX07871,132,126466,Slice-1,142,125,484,Low,377,0
2025-01-24 14:33:33,TX07872,507,46666,Slice-3,534,531,33,Medium,9,1
2025-01-09 23:55:41,TX07873,959,372459,Slice-2,995,991,20,Low,449,1
2025-01-25 02:06:55,TX07874,746,250994,Slice-1,766,762,305,Low,345,0
2025-01-12 15:22:17,TX07875,125,401972,Slice-2,140,134,52,Low,195,1
2025-01-15 14:08:04,TX07876,266,535761,Slice-2,296,277,451,Medium,306,0
2025-01-09 17:09:45,TX07877,643,614268,Slice-1,662,658,279,Low,268,1
2025-01-30 19:39:12,TX07878,760,390685,Slice-1,783,777,199,High,180,0
2025-01-22 13:13:06,TX07879,189,828640,Slice-2,207,204,357,Medium,370,0
2025-01-14 01:34:52,TX07880,751,391224,Slice-1,775,757,383,High,132,0
2025-01-29 05:36:56,TX07881,845,773355,Slice-1,855,837,282,Medium,419,0
2025-01-01 13:21:46,TX07882,724,686952,Slice-1,750,738,314,High,218,0
2025-01-21 11:04:44,TX07883,375,284489,Slice-2,412,394,214,Low,81,1
2025-01-25 09:37:39,TX07884,684,625847,Slice-1,710,700,131,Low,462,0
2025-01-23 05:44:32,TX07885,589,54428,Slice-3,631,629,289,Medium,361,1
2025-01-03 20:49:19,TX07886,66,794409,Slice-2,112,97,386,Medium,91,0
2025-01-09 19:12:37,TX07887,58,863695,Slice-2,69,60,15,Low,231,1
2025-01-30 10:46:53,TX07888,35,363823,Slice-1,66,49,156,Low,403,0
2025-01-27 18:36:20,TX07889,544,434099,Slice-2,560,544,75,Medium,230,1
2025-01-24 14:40:43,TX07890,463,750593,Slice-1,477,472,161,High,293,0
2025-01-02 03:20:46,TX07891,446,578360,Slice-2,495,480,426,Medium,452,0
2025-01-08 11:02:45,TX07892,121,758857,Slice-2,169,159,150,Low,295,1
2025-01-22 17:49:50,TX07893,117,882896,Slice-2,145,135,49,Low,237,1
2025-01-14 22:40:24,TX07894,139,563404,Slice-2,149,136,494,Low,350,0
2025-01-27 18:27:17,TX07895,823,763242,Slice-1,864,846,334,Medium,192,0
2025-01-01 04:30:38,TX07896,116,567932,Slice-2,146,138,149,Low,40,1
2025-01-13 13:30:34,TX07897,356,423742,Slice-3,402,383,362,Medium,292,0
2025-01-20 22:07:20,TX07898,28,809661,Slice-1,62,51,214,Medium,300,1
2025-01-11 06:22:03,TX07899,694,533008,Slice-1,742,727,389,Medium,212,0
2025-01-08 16:10:31,TX07900,922,124008,Slice-1,950,950,170,Low,363,0
2025-01-05 06:54:35,TX07901,273,794840,Slice-1,301,285,367,Low,446,0
2025-01-14 05:41:45,TX07902,856,448479,Slice-1,894,876,104,Low,471,1
2025-01-16 17:31:49,TX07903,946,821295,Slice-1,980,965,473,High,498,0
2025-01-13 07:14:32,TX07904,467,24175,Slice-2,484,465,151,Low,68,0
2025-01-14 13:48:43,TX07905,708,338272,Slice-2,736,730,318,High,461,0
2025-01-01 05:16:10,TX07906,78,269414,Slice-3,104,94,483,High,100,0
2025-01-16 05:16:29,TX07907,306,341818,Slice-2,342,337,486,Medium,218,0
2025-01-07 07:53:28,TX07908,245,600877,Slice-1,279,266,441,High,5,0
2025-01-15 09:15:50,TX07909,940,761234,Slice-3,960,958,355,Medium,478,0
2025-01-25 20:04:13,TX07910,66,985099,Slice-1,104,88,388,Low,44,0
2025-01-01 10:11:16,TX07911,142,134481,Slice-1,190,188,344,Low,375,0
2025-01-12 14:38:50,TX07912,727,765936,Slice-1,768,762,116,High,193,0
2025-01-03 02:28:01,TX07913,515,55134,Slice-2,563,554,150,Medium,20,1
2025-01-19 20:37:07,TX07914,87,59042,Slice-1,121,113,90,High,338,0
2025-01-22 15:38:22,TX07915,229,491250,Slice-2,267,254,249,Low,69,1
2025-01-11 20:12:32,TX07916,127,935075,Slice-2,155,143,400,Medium,313,0
2025-01-12 07:58:13,TX07917,84,579932,Slice-1,112,104,311,Medium,216,0
2025-01-25 05:08:13,TX07918,78,166855,Slice-2,125,119,382,Medium,196,0
2025-01-28 18:13:58,TX07919,46,911829,Slice-3,62,61,427,Medium,470,0
2025-01-15 10:16:57,TX07920,676,587315,Slice-2,721,703,34,Low,73,1
2025-01-23 12:40:10,TX07921,689,982669,Slice-1,706,690,398,Medium,207,0
2025-01-26 11:14:05,TX07922,711,552556,Slice-2,727,717,272,Low,376,1
2025-01-14 13:39:45,TX07923,146,830083,Slice-2,172,167,467,High,43,0
2025-01-15 10:38:58,TX07924,689,943026,Slice-2,734,732,480,Medium,269,0
2025-01-09 05:40:48,TX07925,774,946220,Slice-1,794,790,78,Medium,339,1
2025-01-30 05:22:39,TX07926,850,285905,Slice-1,880,878,95,Low,150,1
2025-01-24 13:34:48,TX07927,534,368815,Slice-1,552,544,287,Low,191,1
2025-01-02 17:18:53,TX07928,763,3656,Slice-1,776,775,500,Low,485,0
2025-01-04 23:48:41,TX07929,381,352033,Slice-1,407,388,334,Medium,251,0
2025-01-17 03:18:22,TX07930,725,169103,Slice-1,768,755,97,High,184,0
2025-01-16 19:29:26,TX07931,486,66436,Slice-1,526,513,286,Medium,73,1
2025-01-04 06:42:28,TX07932,220,172514,Slice-2,269,269,384,Low,431,0
2025-01-12 06:45:10,TX07933,89,496263,Slice-2,121,110,176,Low,474,0
2025-01-28 04:47:33,TX07934,764,159373,Slice-1,794,781,476,Low,422,0
2025-01-10 05:23:02,TX07935,766,740936,Slice-2,789,785,456,Low,362,0
2025-01-30 00:57:10,TX07936,663,359245,Slice-2,693,681,204,Low,162,1
2025-01-12 03:36:55,TX07937,109,335252,Slice-1,141,135,135,High,235,0
2025-01-17 11:43:15,TX07938,724,470232,Slice-1,734,727,201,Medium,242,1
2025-01-24 20:45:36,TX07939,554,164920,Slice-2,588,577,263,Low,52,0
2025-01-22 15:48:23,TX07940,334,81189,Slice-2,383,369,347,Medium,227,0
2025-01-17 02:50:22,TX07941,146,852204,Slice-3,188,188,483,High,452,0
2025-01-02 15:41:29,TX07942,353,637564,Slice-2,397,385,51,Low,433,1
2025-01-22 23:26:20,TX07943,561,826114,Slice-2,604,592,142,Medium,57,1
2025-01-05 11:05:01,TX07944,646,413297,Slice-3,663,660,444,Low,117,0
2025-01-19 21:08:31,TX07945,229,486348,Slice-3,278,271,296,Low,347,0
2025-01-16 02:44:00,TX07946,268,782453,Slice-1,311,306,285,Medium,330,0
2025-01-03 09:21:11,TX07947,870,736133,Slice-3,914,910,484,High,295,0
2025-01-27 10:24:44,TX07948,764,64595,Slice-2,813,796,32,Medium,168,0
2025-01-22 18:50:15,TX07949,860,105699,Slice-3,873,871,217,Low,354,0
2025-01-08 20:50:30,TX07950,490,914701,Slice-2,536,529,435,High,189,0
2025-01-26 22:20:35,TX07951,755,901012,Slice-2,790,775,433,Low,166,0
2025-01-15 12:24:57,TX07952,700,680413,Slice-2,712,710,78,Low,310,1
2025-01-20 04:12:28,TX07953,58,931163,Slice-3,105,93,399,Medium,79,0
2025-01-14 09:44:17,TX07954,158,619645,Slice-3,180,167,333,Low,308,0
2025-01-06 03:38:32,TX07955,460,161180,Slice-1,490,484,319,Low,319,0
2025-01-08 05:40:39,TX07956,636,447253,Slice-1,660,647,375,Low,92,0
2025-01-16 15:00:45,TX07957,851,341288,Slice-2,895,878,242,Low,354,1
2025-01-21 07:40:25,TX07958,588,84417,Slice-2,615,600,451,High,44,0
2025-01-26 03:20:04,TX07959,102,690819,Slice-1,136,123,213,High,154,0
2025-01-03 08:28:55,TX07960,473,232286,Slice-2,512,494,314,Medium,196,0
2025-01-03 13:21:56,TX07961,978,886254,Slice-3,1003,991,424,Medium,239,0
2025-01-09 04:13:34,TX07962,315,615246,Slice-3,342,338,473,Medium,297,0
2025-01-01 09:51:09,TX07963,992,200851,Slice-1,1005,993,280,Low,255,0
2025-01-22 05:24:15,TX07964,107,968356,Slice-3,141,133,328,Low,459,0
2025-01-20 02:54:30,TX07965,117,50546,Slice-2,152,135,486,Low,443,0
2025-01-05 16:01:32,TX07966,984,248062,Slice-1,1002,997,272,Low,9,1
2025-01-05 12:39:24,TX07967,750,889700,Slice-2,761,742,259,High,132,0
2025-01-09 05:48:35,TX07968,360,157081,Slice-3,379,363,433,Medium,211,0
2025-01-13 12:56:18,TX07969,977,578972,Slice-1,1023,1009,459,Low,158,0
2025-01-14 19:35:57,TX07970,182,957132,Slice-3,202,194,101,Medium,99,1
2025-01-18 05:55:51,TX07971,311,918967,Slice-1,341,327,266,Medium,191,0
2025-01-06 22:09:55,TX07972,62,617088,Slice-1,103,95,312,Medium,262,0
2025-01-29 02:17:50,TX07973,974,747193,Slice-1,1016,1008,398,Low,484,0
2025-01-08 15:07:33,TX07974,540,265368,Slice-3,568,550,179,High,47,0
2025-01-28 12:15:28,TX07975,709,925794,Slice-3,740,727,122,Low,346,1
2025-01-20 19:32:58,TX07976,375,857918,Slice-1,423,421,345,Medium,83,0
2025-01-17 01:26:38,TX07977,754,59925,Slice-1,792,780,445,Medium,14,0
2025-01-19 05:59:52,TX07978,502,552635,Slice-2,543,532,218,Medium,438,1
2025-01-20 18:23:28,TX07979,511,914115,Slice-1,558,551,252,Low,162,1
2025-01-06 22:53:32,TX07980,32,70148,Slice-1,57,55,471,Low,442,0
2025-01-26 14:57:42,TX07981,30,750982,Slice-1,56,54,21,High,320,0
2025-01-01 20:05:25,TX07982,566,629900,Slice-3,579,572,165,Low,14,1
2025-01-30 17:33:23,TX07983,157,836846,Slice-1,176,172,460,Low,158,0
2025-01-18 22:35:36,TX07984,161,256087,Slice-1,210,202,50,Medium,213,1
2025-01-15 01:33:50,TX07985,528,586692,Slice-2,550,532,262,Medium,49,1
2025-01-16 02:31:53,TX07986,769,634937,Slice-2,780,762,391,Medium,438,0
2025-01-28 19:18:44,TX07987,58,800716,Slice-1,71,65,18,Low,446,1
2025-01-17 18:18:51,TX07988,533,944623,Slice-1,582,574,119,Low,165,1
2025-01-04 10:02:46,TX07989,454,348931,Slice-1,470,451,472,High,52,0
2025-01-09 15:09:06,TX07990,273,589991,Slice-2,318,308,239,Medium,463,1
2025-01-04 00:12:29,TX07991,88,223057,Slice-1,118,103,147,Low,71,1
2025-01-21 09:15:33,TX07992,815,382290,Slice-1,825,807,342,Low,293,0
2025-01-14 07:24:45,TX07993,740,85951,Slice-2,776,775,269,High,418,0
2025-01-05 17:14:30,TX07994,168,787604,Slice-3,217,199,53,Medium,189,1
2025-01-14 04:37:47,TX07995,362,469338,Slice-1,383,374,356,Low,460,0
2025-01-18 00:04:10,TX07996,608,687178,Slice-3,642,636,63,Medium,294,0
2025-01-22 07:51:19,TX07997,501,661182,Slice-2,535,519,348,Low,175,0
2025-01-09 21:21:16,TX07998,530,510175,Slice-2,557,556,284,Medium,31,0
2025-01-23 06:19:41,TX07999,641,885498,Slice-1,663,644,469,Low,431,0
2025-01-04 12:25:33,TX08000,394,215242,Slice-1,432,424,330,High,90,0
2025-01-10 13:32:53,TX08001,226,877375,Slice-1,241,238,408,Low,296,0
2025-01-26 11:53:43,TX08002,402,712180,Slice-1,427,417,232,High,435,0
2025-01-20 19:07:28,TX08003,348,191688,Slice-2,394,392,419,Low,353,0
2025-01-18 06:49:11,TX08004,259,399657,Slice-1,269,254,461,High,388,0
2025-01-15 06:44:23,TX08005,172,678337,Slice-3,197,190,240,Medium,74,1
2025-01-26 22:14:22,TX08006,639,309576,Slice-2,668,662,32,Medium,54,1
2025-01-14 21:07:17,TX08007,260,29222,Slice-1,305,300,124,Low,70,1
2025-01-29 16:32:31,TX08008,887,70452,Slice-1,924,917,129,High,342,0
2025-01-06 06:04:46,TX08009,517,561308,Slice-2,542,533,319,Medium,302,0
2025-01-06 21:50:34,TX08010,604,680302,Slice-1,614,600,40,Low,409,1
2025-01-20 03:50:53,TX08011,710,627972,Slice-3,745,734,203,Medium,499,1
2025-01-27 00:57:16,TX08012,383,411109,Slice-1,396,395,222,Medium,252,0
2025-01-16 22:06:34,TX08013,245,445588,Slice-3,288,279,313,Low,160,0
2025-01-08 02:01:58,TX08014,457,951676,Slice-1,476,458,307,Medium,90,0
2025-01-22 15:02:46,TX08015,640,479525,Slice-3,679,674,303,Medium,499,0
2025-01-18 15:25:28,TX08016,401,404185,Slice-1,411,408,116,High,262,0
2025-01-25 07:21:48,TX08017,440,576807,Slice-2,456,456,431,High,238,0
2025-01-29 07:53:56,TX08018,300,325987,Slice-3,310,292,409,High,346,0
2025-01-11 16:25:40,TX08019,200,769685,Slice-2,242,223,438,Low,427,0
2025-01-23 08:47:33,TX08020,162,652252,Slice-2,175,166,265,Medium,173,1
2025-01-15 10:05:59,TX08021,785,580115,Slice-1,819,818,109,Low,461,1
2025-01-11 21:46:07,TX08022,415,874753,Slice-3,427,424,334,Medium,497,0
2025-01-12 14:02:47,TX08023,395,267653,Slice-1,420,413,384,Low,247,0
2025-01-25 06:48:14,TX08024,361,958340,Slice-2,397,392,494,Low,198,0
2025-01-17 11:45:16,TX08025,510,667678,Slice-1,544,544,74,Low,369,1
2025-01-11 07:37:14,TX08026,100,874076,Slice-2,121,114,105,Low,488,0
2025-01-13 11:13:07,TX08027,216,163656,Slice-2,227,227,95,Medium,481,1
2025-01-11 12:37:52,TX08028,274,126063,Slice-1,290,276,238,High,259,0
2025-01-12 21:39:08,TX08029,886,129730,Slice-2,910,899,305,Low,429,0
2025-01-21 18:27:55,TX08030,595,170978,Slice-3,636,635,317,Low,342,0
2025-01-04 22:30:24,TX08031,727,915609,Slice-1,746,739,213,Low,217,0
2025-01-25 11:49:28,TX08032,878,316908,Slice-3,920,912,395,Low,263,0
2025-01-02 04:34:54,TX08033,669,270408,Slice-2,683,680,198,Low,304,0
2025-01-14 08:10:52,TX08034,505,673632,Slice-3,534,528,185,Low,17,0
2025-01-25 22:36:06,TX08035,381,729368,Slice-2,415,414,365,Medium,101,0
2025-01-19 06:53:35,TX08036,63,947663,Slice-2,100,84,437,Low,70,0
2025-01-19 16:17:27,TX08037,852,90267,Slice-3,876,867,167,Medium,70,1
2025-01-20 22:11:35,TX08038,832,776696,Slice-2,852,841,436,Medium,193,0
2025-01-01 19:11:27,TX08039,61,65307,Slice-1,72,59,227,Medium,155,1
2025-01-02 12:52:41,TX08040,197,319087,Slice-2,240,228,392,Medium,498,0
2025-01-13 14:41:45,TX08041,527,548849,Slice-2,547,545,301,High,491,0
2025-01-14 01:46:44,TX08042,377,826320,Slice-3,388,373,16,Low,398,1
2025-01-04 10:27:04,TX08043,534,225801,Slice-3,578,569,45,High,216,0
2025-01-07 12:54:03,TX08044,247,872987,Slice-3,276,266,478,Low,309,0
2025-01-24 14:04:58,TX08045,326,820261,Slice-3,341,335,40,Medium,121,1
2025-01-12 01:21:42,TX08046,246,186225,Slice-1,295,287,255,High,127,0
2025-01-07 04:36:12,TX08047,837,152486,Slice-2,861,847,224,Low,319,1
2025-01-16 03:09:20,TX08048,668,651370,Slice-2,699,689,360,Low,436,0
2025-01-02 04:02:38,TX08049,434,195181,Slice-3,463,456,140,High,208,0
2025-01-17 11:30:13,TX08050,368,251578,Slice-1,378,360,436,Low,140,0
2025-01-18 22:28:47,TX08051,68,495944,Slice-3,93,80,257,Low,141,1
2025-01-18 13:17:59,TX08052,292,393776,Slice-2,333,322,464,Low,323,0
2025-01-27 12:41:12,TX08053,614,463099,Slice-2,659,657,191,Low,489,1
2025-01-14 14:46:05,TX08054,927,925788,Slice-3,952,944,251,Low,91,1
2025-01-24 21:25:03,TX08055,387,773878,Slice-2,433,420,448,Medium,468,0
2025-01-25 18:31:47,TX08056,286,901294,Slice-3,307,289,16,Low,75,1
2025-01-27 00:22:56,TX08057,16,258195,Slice-1,59,54,292,Medium,491,0
2025-01-09 23:58:08,TX08058,268,206684,Slice-2,297,289,345,Low,262,0
2025-01-18 09:43:06,TX08059,882,940520,Slice-2,898,886,52,Low,83,1
2025-01-27 03:31:08,TX08060,665,946366,Slice-2,696,687,153,Low,362,0
2025-01-17 03:19:28,TX08061,755,571192,Slice-1,767,763,419,High,308,0
2025-01-13 06:48:08,TX08062,955,706118,Slice-3,982,977,228,High,148,0
2025-01-08 03:40:04,TX08063,149,586781,Slice-2,163,144,105,Low,18,1
2025-01-20 22:26:49,TX08064,867,867297,Slice-3,909,909,322,Low,21,0
2025-01-11 01:23:13,TX08065,427,58266,Slice-3,459,458,72,Medium,311,1
2025-01-25 06:13:32,TX08066,391,177772,Slice-1,409,392,248,High,156,0
2025-01-11 06:16:24,TX08067,796,690979,Slice-2,821,804,52,Medium,389,1
2025-01-08 08:25:59,TX08068,745,176922,Slice-3,788,788,291,Medium,475,0
2025-01-08 10:18:53,TX08069,221,190952,Slice-3,238,228,315,High,63,0
2025-01-12 09:55:36,TX08070,830,215894,Slice-1,845,829,407,High,247,0
2025-01-25 23:55:44,TX08071,674,734844,Slice-1,689,674,28,Low,11,1
2025-01-16 07:01:50,TX08072,568,151049,Slice-2,601,589,301,Low,148,0
2025-01-05 17:25:53,TX08073,439,113894,Slice-3,452,436,493,Low,60,0
2025-01-23 00:41:55,TX08074,839,90214,Slice-1,856,848,112,Low,18,1
